183503.341, 2647583.905
184146.675, 2644399.451
182927.043, 2646379.038
183190.28, 2646469.405
182514.798, 2645553.528
184076.73, 2647508.72
181687.131, 2643626.116
182618.126, 2644859.063
157817.261, 2555640.596
168118.656, 2566655.219
178405.753, 2577676.646
209179.451, 2610782.466
210202.94, 2611887.082
211226.279, 2612991.768
184571.072, 2584292.798
184581.343, 2584303.827
184591.615, 2584314.856
185187.316, 2584954.55
221451.359, 2624042.551
